Invoice account,Purchase order,Date,Invoice,Voucher,Currency,Tax,Invoice amount,Invoice amount in default currency,Company,Sales order,Voucher2,Posted via intercompany,Invoice declaration ID,Pool,So Release,Total misc. charges,Amount,Balance
1300077,00002279_070,10/1/2025,1567,110002395_077,EGP,"6,305.00","54,805.00","54,805.00",,,,No,,,,0.00,0.00,"48,500.00"
1300077,00002304_070,10/1/2025,1578,110002419_077,EGP,"2,020.20","17,560.20","17,560.20",,,,No,,,,0.00,0.00,"15,540.00"
1300077,00002328_070,10/1/2025,1589,110002449_077,EGP,240.50,"2,090.50","2,090.50",,,,No,,,,0.00,0.00,"1,850.00"
1300077,00002336_070,10/1/2025,1594,110002451_077,EGP,962.00,"8,362.00","8,362.00",,,,No,,,,0.00,0.00,"7,400.00"
1300079,00001288_070,10/1/2025,174,110001390_077,EGP,-63.00,"2,037.00","2,037.00",,,,No,,,,0.00,0.00,"2,100.00"
1300079,00001383_070,10/1/2025,176,110001487_077,EGP,-35.10,"1,134.90","1,134.90",,,,No,,,,0.00,0.00,"1,170.00"
1300079,00001570_070,10/1/2025,183,110001648_077,EGP,-229.50,"7,420.50","7,420.50",,,,No,,,,0.00,0.00,"7,650.00"
1300079,00001707_070,10/1/2025,190,110001799_077,EGP,-48.00,"1,552.00","1,552.00",,,,No,,,,0.00,0.00,"1,600.00"
1300079,00001729_070,10/1/2025,192,110001814_077,EGP,-475.20,"15,364.80","15,364.80",,,,No,,,,0.00,0.00,"15,840.00"
1300079,00001811_070,10/1/2025,195,110001898_077,EGP,-47.25,"1,527.75","1,527.75",,,,No,,,,0.00,0.00,"1,575.00"
1300079,00001833_070,10/1/2025,199,110001940_077,EGP,-150.00,"4,850.00","4,850.00",,,,No,,,,0.00,0.00,"5,000.00"
1300079,00002006_070,10/1/2025,57,110002148_077,EGP,-69.00,"2,231.00","2,231.00",,,,No,,,,0.00,0.00,"2,300.00"
1300079,00002049_070,10/1/2025,59,110002158_077,EGP,-235.50,"7,614.50","7,614.50",,,,No,,,,0.00,0.00,"7,850.00"
1300079,00002155_070,10/1/2025,64,110002257_077,EGP,-93.60,"3,026.40","3,026.40",,,,No,,,,0.00,0.00,"3,120.00"
1300079,00002165_070,10/1/2025,65,110002285_077,EGP,-135.00,"4,365.00","4,365.00",,,,No,,,,0.00,0.00,"4,500.00"
1300079,00002221_070,10/1/2025,67,110002329_077,EGP,-252.00,"8,148.00","8,148.00",,,,No,,,,0.00,0.00,"8,400.00"
1300079,00002244_070,10/1/2025,86,110002348_077,EGP,-252.00,"8,148.00","8,148.00",,,,No,,,,0.00,0.00,"8,400.00"
1300079,00002296_070,10/1/2025,71,110002412_077,EGP,-351.90,"11,378.10","11,378.10",,,,No,,,,0.00,0.00,"11,730.00"
1300079,00002324_070,10/1/2025,72,110002426_077,EGP,-531.00,"17,169.00","17,169.00",,,,No,,,,0.00,0.00,"17,700.00"
1300079,00002338_070,10/1/2025,73,110002450_077,EGP,-219.90,"7,110.10","7,110.10",,,,No,,,,0.00,0.00,"7,330.00"
1300105,00001584_070,10/1/2025,1013,110001670_077,EGP,"4,642.09","37,799.86","37,799.86",,,,No,,,,0.00,0.00,"33,157.77"
1300105,00001615_070,10/1/2025,1105,110001686_077,EGP,687.74,"5,600.13","5,600.13",,,,No,,,,0.00,0.00,"4,912.39"
1300105,00001987_070,10/1/2025,2150,110002111_077,EGP,"6,366.30","51,839.89","51,839.89",,,,No,,,,0.00,0.00,"45,473.59"
1300105,00002084_070,10/1/2025,2385,110002180_077,EGP,"4,230.80","34,450.80","34,450.80",,,,No,,,,0.00,0.00,"30,220.00"
1300105,00002083_070,10/1/2025,2386,110002181_077,EGP,"1,057.70","8,612.70","8,612.70",,,,No,,,,0.00,0.00,"7,555.00"
1300105,00002265_070,10/1/2025,2879,110002393_077,EGP,"9,357.26","76,194.80","76,194.80",,,,No,,,,0.00,0.00,"66,837.54"
1300109,00001596_070,10/1/2025,3764,110001672_077,EGP,"2,456.14","20,000.00","20,000.00",,,,No,,,,0.00,0.00,"17,543.86"
1300109,00001628_070,10/1/2025,13081,110001707_077,EGP,"39,270.00","319,770.00","319,770.00",,,,No,,,,0.00,0.00,"280,500.00"
1300113,00001912_070,10/1/2025,1595,110002016_077,EGP,"1,422.20","12,362.20","12,362.20",,,,No,,,,0.00,0.00,"10,940.00"
1300118,00002180_070,10/1/2025,2588,110002287_077,EGP,"1,755.00","15,255.00","15,255.00",,,,No,,,,0.00,0.00,"13,500.00"
1300122,00001320_070,10/1/2025,990,110001409_077,EGP,971.60,"7,911.60","7,911.60",,,,No,,,,0.00,0.00,"6,940.00"
1300122,00001443_070,10/1/2025,1072,110001521_077,EGP,224.25,"1,949.28","1,949.28",,,,No,,,,0.00,0.00,"1,725.03"
1300122,00001595_070,10/1/2025,1177,110001675_077,EGP,392.01,"3,192.09","3,192.09",,,,No,,,,0.00,0.00,"2,800.08"
1300122,00001646_070,10/1/2025,1237,110001761_077,EGP,380.90,"3,310.90","3,310.90",,,,No,,,,0.00,0.00,"2,930.00"
1300122,00001705_070,10/1/2025,1282,110001797_077,EGP,369.18,"3,209.04","3,209.04",,,,No,,,,0.00,0.00,"2,839.86"
1300122,00001759_070,10/1/2025,1316,110001848_077,EGP,468.00,"4,068.00","4,068.00",,,,No,,,,0.00,0.00,"3,600.00"
1300122,00001848_070,10/1/2025,1380,110001956_077,EGP,455.01,"3,955.11","3,955.11",,,,No,,,,0.00,0.00,"3,500.10"
1300122,00001848_070,10/1/2025,1380-,110001957_077,EGP,0.00,0.00,0.00,,,,No,,,,0.00,0.00,0.00
1300122,00001940_070,10/1/2025,1464,110002041_077,EGP,917.80,"7,977.80","7,977.80",,,,No,,,,0.00,0.00,"7,060.00"
1300122,00002005_070,10/1/2025,1528,110002149_077,EGP,454.99,"3,954.91","3,954.91",,,,No,,,,0.00,0.00,"3,499.92"
1300122,00002072_070,10/1/2025,1571,110002171_077,EGP,845.00,"7,345.00","7,345.00",,,,No,,,,0.00,0.00,"6,500.00"
1300122,00002259_070,10/1/2025,1727,110002378_077,EGP,341.24,"2,966.18","2,966.18",,,,No,,,,0.00,0.00,"2,624.94"
1300122,00002297_070,10/1/2025,1758,110002413_077,EGP,218.40,"1,898.40","1,898.40",,,,No,,,,0.00,0.00,"1,680.00"
1300122,00002374_070,10/1/2025,1828,110002482_077,EGP,648.70,"5,638.70","5,638.70",,,,No,,,,0.00,0.00,"4,990.00"
1300129,00001731_070,10/1/2025,1786,110001817_077,EGP,"1,252.86","10,201.86","10,201.86",,,,No,,,,0.00,0.00,"8,949.00"
1300134,00001373_070,10/1/2025,655,110001456_077,EGP,273.00,"2,373.00","2,373.00",,,,No,,,,0.00,0.00,"2,100.00"
1300143,00001571_070,10/1/2025,26,110001650_077,EGP,-65.25,"2,109.75","2,109.75",,,,No,,,,0.00,0.00,"2,175.00"
1300143,00001606_070,10/1/2025,27,110001677_077,EGP,-65.25,"2,109.75","2,109.75",,,,No,,,,0.00,0.00,"2,175.00"
1300143,00001623_070,10/1/2025,2927,110001717_077,EGP,-135.00,"4,365.00","4,365.00",,,,No,,,,0.00,0.00,"4,500.00"
1300143,00002312_070,10/1/2025,55,110002425_077,EGP,-112.50,"3,637.50","3,637.50",,,,No,,,,0.00,0.00,"3,750.00"
1300143,00002342_070,10/1/2025,57,110002455_077,EGP,-52.50,"1,697.50","1,697.50",,,,No,,,,0.00,0.00,"1,750.00"
1300148,00001363_070,10/1/2025,7159,110001442_077,EGP,245.00,"1,995.00","1,995.00",,,,No,,,,0.00,0.00,"1,750.00"
1300150,00001832_070,10/1/2025,25,110001923_077,EGP,312.00,"2,712.00","2,712.00",,,,No,,,,0.00,0.00,"2,400.00"
1300154,00001564_070,10/1/2025,2219,110001646_077,EGP,"1,001.00","8,701.00","8,701.00",,,,No,,,,0.00,0.00,"7,700.00"
1300154,00002225_070,10/1/2025,2290,110002330_077,EGP,344.50,"2,994.50","2,994.50",,,,No,,,,0.00,0.00,"2,650.00"
1300182,00001737_070,10/1/2025,8,110001829_077,EGP,455.00,"3,955.00","3,955.00",,,,No,,,,0.00,0.00,"3,500.00"
1300182,00001743_070,10/1/2025,9,110001831_077,EGP,156.00,"1,356.00","1,356.00",,,,No,,,,0.00,0.00,"1,200.00"
1300182,00001966_070,10/1/2025,14,110002054_077,EGP,507.00,"4,407.00","4,407.00",,,,No,,,,0.00,0.00,"3,900.00"
1300184,00001892_070,10/1/2025,960,110001992_077,EGP,"3,500.00","28,500.00","28,500.00",,,,No,,,,0.00,0.00,"25,000.00"
1300187,00001306_070,10/1/2025,23,110001428_077,EGP,624.00,"5,424.00","5,424.00",,,,No,,,,0.00,0.00,"4,800.00"
1300189,00001351_070,10/1/2025,101,110001437_077,EGP,982.60,"8,001.15","8,001.15",,,,No,,,,0.00,0.00,"7,018.55"
1300195,00001407_070,10/1/2025,2530,110001511_077,EGP,273.00,"2,373.00","2,373.00",,,,No,,,,0.00,0.00,"2,100.00"
1300197,00001444_070,10/1/2025,11177,110001519_077,EGP,102.20,832.20,832.20,,,,No,,,,0.00,0.00,730.00
1300198,00001449_070,10/1/2025,8783,110001575_077,EGP,236.60,"1,926.60","1,926.60",,,,No,,,,0.00,0.00,"1,690.00"
1300199,00001479_070,10/1/2025,1242,110001530_077,EGP,"3,325.00","27,075.00","27,075.00",,,,No,,,,0.00,0.00,"23,750.00"
1300199,00001538_070,10/1/2025,1253,110001627_077,EGP,"2,318.40","18,878.40","18,878.40",,,,No,,,,0.00,0.00,"16,560.00"
1300211,00001657_070,10/1/2025,1226,110001845_077,EGP,65.00,565.00,565.00,,,,No,,,,0.00,0.00,500.00
1300211,00001834_070,10/1/2025,1260,110001959_077,EGP,"1,716.00","14,916.00","14,916.00",,,,No,,,,0.00,0.00,"13,200.00"
1300211,00001905_070,10/1/2025,1280,110002042_077,EGP,"2,301.00","20,001.00","20,001.00",,,,No,,,,0.00,0.00,"17,700.00"
1300211,00002022_070,10/1/2025,1313,110002162_077,EGP,624.00,"5,424.00","5,424.00",,,,No,,,,0.00,0.00,"4,800.00"
1300211,00002022_070,10/1/2025,1315,110002201_077,EGP,364.00,"3,164.00","3,164.00",,,,No,,,,0.00,0.00,"2,800.00"
1300211,00002129_070,10/1/2025,1333,110002259_077,EGP,364.00,"3,164.00","3,164.00",,,,No,,,,0.00,0.00,"2,800.00"
1300211,00002129_070,10/1/2025,1349,110002318_077,EGP,780.00,"6,780.00","6,780.00",,,,No,,,,0.00,0.00,"6,000.00"
1300211,00002129_070,10/1/2025,1356,110002362_077,EGP,546.00,"4,746.00","4,746.00",,,,No,,,,0.00,0.00,"4,200.00"
1300211,00002239_070,10/1/2025,1363,110002398_077,EGP,"1,560.00","13,560.00","13,560.00",,,,No,,,,0.00,0.00,"12,000.00"
1300211,00002239_070,10/1/2025,1397,110002457_077,EGP,546.00,"4,746.00","4,746.00",,,,No,,,,0.00,0.00,"4,200.00"
1300214,00001735_070,10/1/2025,20531,110001816_077,EGP,724.50,"5,899.50","5,899.50",,,,No,,,,0.00,0.00,"5,175.00"
1300221,00001879_070,10/1/2025,329,110001974_077,EGP,"2,337.02","19,030.02","19,030.02",,,,No,,,,0.00,0.00,"16,693.00"
1300222,00001877_070,10/1/2025,9395,110001972_077,EGP,"1,620.68","13,196.99","13,196.99",,,,No,,,,0.00,0.00,"11,576.31"
1300228,00002105_070,10/1/2025,88,110002220_077,EGP,"13,000.00","113,000.00","113,000.00",,,,No,,,,0.00,0.00,"100,000.00"
1300228,00002226_070,10/1/2025,92,110002319_077,EGP,"12,350.00","107,350.00","107,350.00",,,,No,,,,0.00,0.00,"95,000.00"
1300231,00002115_070,10/1/2025,3611,110002247_077,EGP,448.50,"3,898.50","3,898.50",,,,No,,,,0.00,0.00,"3,450.00"
1300233,00002132_070,10/1/2025,294,110002249_077,EGP,"11,525.44","93,850.04","93,850.04",,,,No,,,,0.00,0.00,"82,324.60"
1400001,00001393_070,10/1/2025, ﬁœÌ— Ì‰«Ì—.,110001488_077,EGP,0.00,"199,368.84","199,368.84",,,,No,,,,0.00,0.00,"199,368.84"
1400001,00001506_070,10/1/2025, ﬁœÌ— ›»—«Ì—.,110001562_077,EGP,0.00,"199,368.84","199,368.84",,,,No,,,,0.00,0.00,"199,368.84"
1400001,00001638_070,10/1/2025, ﬁœÌ— „«—”.,110001720_077,EGP,0.00,"199,368.84","199,368.84",,,,No,,,,0.00,0.00,"199,368.84"
1400001,00001749_070,10/1/2025, ﬁœÌ— «»—Ì·.,110001825_077,EGP,0.00,"199,368.84","199,368.84",,,,No,,,,0.00,0.00,"199,368.84"
1400001,00001887_070,10/1/2025, ﬁœÌ— „«ÌÊ.,110001979_077,EGP,0.00,"199,368.84","199,368.84",,,,No,,,,0.00,0.00,"199,368.84"
1400001,00002011_070,10/1/2025, ﬁœÌ— ÌÊ‰ÌÂ.,110002137_077,EGP,0.00,"267,644.96","267,644.96",,,,No,,,,0.00,0.00,"267,644.96"
1400001,00002104_070,10/1/2025, ﬁœÌ— ÌÊ·ÌÊ.,110002207_077,EGP,0.00,"267,644.96","267,644.96",,,,No,,,,0.00,0.00,"267,644.96"
1400001,00002254_070,10/1/2025, ﬁœÌ— «€”ÿ”.,110002353_077,EGP,0.00,"267,644.96","267,644.96",,,,No,,,,0.00,0.00,"267,644.96"
1400001,00002359_070,10/1/2025, ﬁœÌ— ”» „»—.,110002464_077,EGP,0.00,"267,644.96","267,644.96",,,,No,,,,0.00,0.00,"267,644.96"
1400016,00001672_070,10/1/2025,11206,110001819_077,EGP,"2,576.00","20,976.00","20,976.00",,,,No,,,,0.00,0.00,"18,400.00"
1400016,00002292_070,10/1/2025,11587,110002404_077,EGP,0.00,"6,250.00","6,250.00",,,,No,,,,0.00,0.00,"6,250.00"
1400016,00002301_070,10/1/2025,11529,110002405_077,EGP,0.00,"150,000.00","150,000.00",,,,No,,,,0.00,0.00,"150,000.00"
1400016,00002302_070,10/1/2025,11630,110002406_077,EGP,770.00,"6,270.00","6,270.00",,,,No,,,,0.00,0.00,"5,500.00"
1400143,00001495_070,10/1/2025,3858,110001531_077,EGP,0.00,"56,500.00","56,500.00",,,,No,,,,0.00,0.00,"56,500.00"
1500001,00001309_070,10/1/2025,6372,110001418_077,EGP,448.00,"3,648.00","3,648.00",,,,No,,,,0.00,0.00,"3,200.00"
1500002,00001243_070,10/1/2025,18289,110001396_077,EGP,-32.04,"3,171.96","3,171.96",,,,No,,,,0.00,0.00,"3,204.00"
1500002,00001243_070,10/1/2025,18309,110001423_077,EGP,-6.72,665.28,665.28,,,,No,,,,0.00,0.00,672.00
1500002,00001243_070,10/1/2025,18392,110001446_077,EGP,-13.12,"1,298.88","1,298.88",,,,No,,,,0.00,0.00,"1,312.00"
1500002,00001243_070,10/1/2025,18433,110001469_077,EGP,-21.85,"2,163.15","2,163.15",,,,No,,,,0.00,0.00,"2,185.00"
1500002,00001417_070,10/1/2025,18477,110001516_077,EGP,-17.20,"1,702.30","1,702.30",,,,No,,,,0.00,0.00,"1,719.50"
1500002,00001417_070,10/1/2025,18552,110001549_077,EGP,-13.44,"1,330.56","1,330.56",,,,No,,,,0.00,0.00,"1,344.00"
1500002,00001539_070,10/1/2025,18620,110001653_077,EGP,-17.48,"1,730.52","1,730.52",,,,No,,,,0.00,0.00,"1,748.00"
1500002,00001539_070,10/1/2025,18647,110001654_077,EGP,-34.44,"3,409.56","3,409.56",,,,No,,,,0.00,0.00,"3,444.00"
1500002,00001539_070,10/1/2025,18731,110001691_077,EGP,-20.33,"2,012.67","2,012.67",,,,No,,,,0.00,0.00,"2,033.00"
1500002,00001539_070,10/1/2025,18778,110001731_077,EGP,-20.14,"1,993.86","1,993.86",,,,No,,,,0.00,0.00,"2,014.00"
1500002,00001539_070,10/1/2025,00,110001732_077,EGP,0.00,0.00,0.00,,,,No,,,,0.00,0.00,0.00
1500002,00001679_070,10/1/2025,18858,110001777_077,EGP,-50.15,"4,964.85","4,964.85",,,,No,,,,0.00,0.00,"5,015.00"
1500002,00001679_070,10/1/2025,18875,110001776_077,EGP,-36.23,"3,586.77","3,586.77",,,,No,,,,0.00,0.00,"3,623.00"
1500002,00001679_070,10/1/2025,18960,110001840_077,EGP,-8.50,841.50,841.50,,,,No,,,,0.00,0.00,850.00
1500002,00001762_070,10/1/2025,1762,110001877_077,EGP,-30.56,"3,025.44","3,025.44",,,,No,,,,0.00,0.00,"3,056.00"
1500002,00001762_070,10/1/2025,19052,110001955_077,EGP,-10.80,"1,069.20","1,069.20",,,,No,,,,0.00,0.00,"1,080.00"
1500002,00001894_070,10/1/2025,191117,110002023_077,EGP,-32.30,"3,197.70","3,197.70",,,,No,,,,0.00,0.00,"3,230.00"
1500002,00001894_070,10/1/2025,19140,110002024_077,EGP,-8.40,831.60,831.60,,,,No,,,,0.00,0.00,840.00
1500002,00001894_070,10/1/2025,19162,110002069_077,EGP,-18.48,"1,829.52","1,829.52",,,,No,,,,0.00,0.00,"1,848.00"
1500002,00002029_070,10/1/2025,19165,110002152_077,EGP,-19.95,"1,975.05","1,975.05",,,,No,,,,0.00,0.00,"1,995.00"
1500002,00002163_070,10/1/2025,19475,110002310_077,EGP,-11.90,"1,178.10","1,178.10",,,,No,,,,0.00,0.00,"1,190.00"
1500002,00002257_070,10/1/2025,19580,110002390_077,EGP,-28.90,"2,861.10","2,861.10",,,,No,,,,0.00,0.00,"2,890.00"
1500002,00002257_070,10/1/2025,3184,120000023_078,EGP,1.70,-168.30,-168.30,,,,No,,,,0.00,0.00,-170.00
1500002,00002257_070,10/1/2025,19653,110002411_077,EGP,-5.95,589.05,589.05,,,,No,,,,0.00,0.00,595.00
1500003,00001311_070,10/1/2025,8866,110001402_077,EGP,608.40,"5,288.40","5,288.40",,,,No,,,,0.00,0.00,"4,680.00"
1500003,00001910_070,10/1/2025,9095,110002019_077,EGP,227.50,"1,977.50","1,977.50",,,,No,,,,0.00,0.00,"1,750.00"
1500003,00002192_070,10/1/2025,9203,110002293_077,EGP,712.40,"6,192.40","6,192.40",,,,No,,,,0.00,0.00,"5,480.00"
1500005,00001911_070,10/1/2025,14900,110002021_077,EGP,49.49,430.19,430.19,,,,No,,,,0.00,0.00,380.70
1500005,00002018_070,10/1/2025,14958,110002200_077,EGP,227.66,"1,978.88","1,978.88",,,,No,,,,0.00,0.00,"1,751.22"
1500007,00002193_070,10/1/2025,1707,110002294_077,EGP,409.50,"3,559.50","3,559.50",,,,No,,,,0.00,0.00,"3,150.00"
1500010,00001289_070,10/1/2025,4561,110001427_077,EGP,97.50,847.50,847.50,,,,No,,,,0.00,0.00,750.00
1500010,00001289_070,10/1/2025,4571,110001451_077,EGP,130.00,"1,130.00","1,130.00",,,,No,,,,0.00,0.00,"1,000.00"
1500010,00001386_070,10/1/2025,4607,110001517_077,EGP,416.00,"3,616.00","3,616.00",,,,No,,,,0.00,0.00,"3,200.00"
1500010,00001386_070,10/1/2025,4609,110001515_077,EGP,312.00,"2,712.00","2,712.00",,,,No,,,,0.00,0.00,"2,400.00"
1500010,00001386_070,10/1/2025,4628,110001555_077,EGP,382.69,"3,326.44","3,326.44",,,,No,,,,0.00,0.00,"2,943.75"
1500010,00001430_070,10/1/2025,4649,110001656_077,EGP,348.57,"3,029.82","3,029.82",,,,No,,,,0.00,0.00,"2,681.25"
1500010,00001430_070,10/1/2025,4681,110001730_077,EGP,764.40,"6,644.40","6,644.40",,,,No,,,,0.00,0.00,"5,880.00"
1500010,00001714_070,10/1/2025,4715,110001826_077,EGP,812.50,"7,062.50","7,062.50",,,,No,,,,0.00,0.00,"6,250.00"
1500010,00001791_070,10/1/2025,4756,110001954_077,EGP,286.00,"2,486.00","2,486.00",,,,No,,,,0.00,0.00,"2,200.00"
1500010,00001907_070,10/1/2025,4786,110002044_077,EGP,"1,820.00","15,820.00","15,820.00",,,,No,,,,0.00,0.00,"14,000.00"
1500010,00001907_070,10/1/2025,4809,110002132_077,EGP,315.90,"2,745.90","2,745.90",,,,No,,,,0.00,0.00,"2,430.00"
1500010,00002054_070,10/1/2025,4834,110002163_077,EGP,858.00,"7,458.00","7,458.00",,,,No,,,,0.00,0.00,"6,600.00"
1500010,00002103_070,10/1/2025,4883,110002258_077,EGP,325.00,"2,825.00","2,825.00",,,,No,,,,0.00,0.00,"2,500.00"
1500010,00002103_070,10/1/2025,4897,110002317_077,EGP,224.25,"1,949.25","1,949.25",,,,No,,,,0.00,0.00,"1,725.00"
1500010,00002320_070,10/1/2025,4950,110002469_077,EGP,"1,223.62","10,636.12","10,636.12",,,,No,,,,0.00,0.00,"9,412.50"
1500011,00001292_070,10/1/2025,852,110001415_077,EGP,942.50,"8,192.50","8,192.50",,,,No,,,,0.00,0.00,"7,250.00"
1500011,00001328_070,10/1/2025,878,110001449_077,EGP,"1,931.54","16,789.54","16,789.54",,,,No,,,,0.00,0.00,"14,858.00"
1500011,00001380_070,10/1/2025,880,110001512_077,EGP,572.00,"4,972.00","4,972.00",,,,No,,,,0.00,0.00,"4,400.00"
1500011,00001380_070,10/1/2025,888,110001514_077,EGP,666.90,"5,796.90","5,796.90",,,,No,,,,0.00,0.00,"5,130.00"
1500011,00001380_070,10/1/2025,897,110001558_077,EGP,"1,052.22","9,146.22","9,146.22",,,,No,,,,0.00,0.00,"8,094.00"
1500011,00001597_070,10/1/2025,911,110001693_077,EGP,"2,294.24","19,942.24","19,942.24",,,,No,,,,0.00,0.00,"17,648.00"
1500011,00001651_070,10/1/2025,938,110001791_077,EGP,"1,542.84","13,410.84","13,410.84",,,,No,,,,0.00,0.00,"11,868.00"
1500011,00001771_070,10/1/2025,950,110001884_077,EGP,"3,633.50","31,583.50","31,583.50",,,,No,,,,0.00,0.00,"27,950.00"
1500011,00001995_070,10/1/2025,989,110002116_077,EGP,624.00,"5,424.00","5,424.00",,,,No,,,,0.00,0.00,"4,800.00"
1500011,00002023_070,10/1/2025,993,110002161_077,EGP,286.00,"2,486.00","2,486.00",,,,No,,,,0.00,0.00,"2,200.00"
1500011,00002073_070,10/1/2025,998,110002189_077,EGP,777.92,"6,761.92","6,761.92",,,,No,,,,0.00,0.00,"5,984.00"
1500011,00002073_070,10/1/2025,1001,110002191_077,EGP,400.40,"3,480.40","3,480.40",,,,No,,,,0.00,0.00,"3,080.00"
1500011,00002134_070,10/1/2025,1006,110002297_077,EGP,"1,889.42","16,423.42","16,423.42",,,,No,,,,0.00,0.00,"14,534.00"
1500011,00002134_070,10/1/2025,1011,110002363_077,EGP,"1,148.55","9,983.55","9,983.55",,,,No,,,,0.00,0.00,"8,835.00"
1500011,00002294_070,10/1/2025,1016,110002410_077,EGP,707.20,"6,147.20","6,147.20",,,,No,,,,0.00,0.00,"5,440.00"
1500011,00002294_070,10/1/2025,1024,110002475_077,EGP,"1,430.00","12,430.00","12,430.00",,,,No,,,,0.00,0.00,"11,000.00"
1500012,00001323_070,10/1/2025,2497,110001404_077,EGP,264.69,"2,300.74","2,300.74",,,,No,,,,0.00,0.00,"2,036.05"
1500012,00001676_070,10/1/2025,2761/2762,110001765_077,EGP,156.25,"1,358.16","1,358.16",,,,No,,,,0.00,0.00,"1,201.91"
1500012,00001906_070,10/1/2025,30399,110002017_077,EGP,0.00,34.50,34.50,,,,No,,,,0.00,0.00,34.50
1500012,00001906_070,10/1/2025,2870,110002018_077,EGP,206.41,"1,794.21","1,794.21",,,,No,,,,0.00,0.00,"1,587.80"
1500013,00001281_070,10/1/2025,32221,110001391_077,EGP,-12.00,"1,188.00","1,188.00",,,,No,,,,0.00,0.00,"1,200.00"
1500013,00001281_070,10/1/2025,475,110001422_077,EGP,-42.80,"4,236.95","4,236.95",,,,No,,,,0.00,0.00,"4,279.75"
1500013,00001384_070,10/1/2025,18438,110001509_077,EGP,-27.20,"2,692.80","2,692.80",,,,No,,,,0.00,0.00,"2,720.00"
1500013,00001384_070,10/1/2025,479,110001518_077,EGP,-24.53,"2,427.97","2,427.97",,,,No,,,,0.00,0.00,"2,452.50"
1500013,00001384_070,10/1/2025,484,110001550_077,EGP,-41.20,"4,079.00","4,079.00",,,,No,,,,0.00,0.00,"4,120.20"
1500013,00001384_070,10/1/2025,486,110001554_077,EGP,-35.65,"3,529.35","3,529.35",,,,No,,,,0.00,0.00,"3,565.00"
1500013,00001384_070,10/1/2025,490,110001582_077,EGP,-5.30,524.70,524.70,,,,No,,,,0.00,0.00,530.00
1500013,00001428_070,10/1/2025,492,110001655_077,EGP,-34.45,"3,410.55","3,410.55",,,,No,,,,0.00,0.00,"3,445.00"
1500013,00001428_070,10/1/2025,493,110001657_077,EGP,-92.07,"9,114.93","9,114.93",,,,No,,,,0.00,0.00,"9,207.00"
1500013,00001428_070,10/1/2025,495,110001659_077,EGP,-13.75,"1,361.25","1,361.25",,,,No,,,,0.00,0.00,"1,375.00"
1500013,00001428_070,10/1/2025,496,110001694_077,EGP,-28.50,"2,821.50","2,821.50",,,,No,,,,0.00,0.00,"2,850.00"
1500013,00001428_070,10/1/2025,497,110001736_077,EGP,-27.50,"2,722.75","2,722.75",,,,No,,,,0.00,0.00,"2,750.25"
1500013,00001650_070,10/1/2025,18800/18831,110001792_077,EGP,-20.00,"1,980.00","1,980.00",,,,No,,,,0.00,0.00,"2,000.00"
1500013,00001650_070,10/1/2025,18845,110001789_077,EGP,-52.70,"5,217.30","5,217.30",,,,No,,,,0.00,0.00,"5,270.00"
1500013,00001650_070,10/1/2025,18878,110001790_077,EGP,-12.00,"1,188.00","1,188.00",,,,No,,,,0.00,0.00,"1,200.00"
1500013,00001836_070,10/1/2025,517,110001994_077,EGP,-210.00,"20,790.00","20,790.00",,,,No,,,,0.00,0.00,"21,000.00"
1500013,00001870_070,10/1/2025,518,110002025_077,EGP,-95.39,"9,443.66","9,443.66",,,,No,,,,0.00,0.00,"9,539.05"
1500013,00001870_070,10/1/2025,519,110002026_077,EGP,-60.00,"5,940.00","5,940.00",,,,No,,,,0.00,0.00,"6,000.00"
1500013,00001870_070,10/1/2025,521,110002072_077,EGP,-108.00,"10,692.00","10,692.00",,,,No,,,,0.00,0.00,"10,800.00"
1500013,00001870_070,10/1/2025,522,110002078_077,EGP,-16.00,"1,584.00","1,584.00",,,,No,,,,0.00,0.00,"1,600.00"
1500013,00001870_070,10/1/2025,524,110002096_077,EGP,-32.96,"3,263.04","3,263.04",,,,No,,,,0.00,0.00,"3,296.00"
1500013,00002042_070,10/1/2025,525,110002160_077,EGP,-24.00,"2,376.00","2,376.00",,,,No,,,,0.00,0.00,"2,400.00"
1500013,00002042_070,10/1/2025,526,110002202_077,EGP,-40.64,"4,023.36","4,023.36",,,,No,,,,0.00,0.00,"4,064.00"
1500013,00002042_070,10/1/2025,527,110002215_077,EGP,-32.00,"3,168.00","3,168.00",,,,No,,,,0.00,0.00,"3,200.00"
1500013,00002194_070,10/1/2025,528,110002344_077,EGP,-55.00,"5,445.00","5,445.00",,,,No,,,,0.00,0.00,"5,500.00"
1500013,00002240_070,10/1/2025,529,110002397_077,EGP,-100.00,"9,900.00","9,900.00",,,,No,,,,0.00,0.00,"10,000.00"
1500013,00002240_070,10/1/2025,530,110002458_077,EGP,-36.00,"3,564.00","3,564.00",,,,No,,,,0.00,0.00,"3,600.00"
1600027,00001277_070,10/1/2025,8381,110001385_077,EGP,252.00,"2,052.00","2,052.00",,,,No,,,,0.00,0.00,"1,800.00"
1600027,00001559_070,10/1/2025,8568,110001638_077,EGP,273.00,"2,223.00","2,223.00",,,,No,,,,0.00,0.00,"1,950.00"
1600027,00001744_070,10/1/2025,9696,110001824_077,EGP,304.50,"2,479.50","2,479.50",,,,No,,,,0.00,0.00,"2,175.00"
1600027,00001994_070,10/1/2025,8866,110002120_077,EGP,609.00,"4,959.00","4,959.00",,,,No,,,,0.00,0.00,"4,350.00"
